TEMPO;EXATA;0.1;0.01;0.001;0.0001
0; 0j;0;0;0;0
0.0009765625; (0.09303938323135441+0j);0.002832574596661;0.009717171084049;0.030408461062179;0.093004225550902
0.001953125; (0.17742243963063786+0j);0.005655639463837;0.019339901435995;0.059892247620188;0.17735866513148
0.0029296875; (0.25395454850735555+0j);0.008469221524371;0.028869108750939;0.088479477602682;0.253867785387087
0.00390625; (0.3233661571767884+0j);0.011273347610672;0.038305701804927;0.116197413915377;0.32326123416574
0.0048828125; (0.3863197525865212+0j);0.01406804446497;0.047650580541623;0.143072490440985;0.386200798982429
0.005859375; (0.44341618430713625+0j);0.016853338739571;0.056904636158131;0.16913033724852;0.44328671831683
0.0068359375; (0.4952003992357541+0j);0.019629256997111;0.066068751189986;0.194395805036043;0.495063405933675
0.0078125; (0.5421666427462934+0j);0.022395825710809;0.075143799595323;0.218892988830132;0.542024642817123
0.0087890625; (0.5847631759279186+0j);0.025153071264719;0.084130646838219;0.242645250964686;0.584618286233315
0.009765625; (0.6233965539345314+0j);0.027901019953984;0.093030149971233;0.265675243360982;0.623250540830192
0.0107421875; (0.6584355062792653+0j);0.030639697985085;0.101843157717141;0.288004929130232;0.658289832507001
0.01171875; (0.6902144561087723+0j);0.033369131476089;0.110570510549876;0.309655603519238;0.690070321997556
0.0126953125; (0.7190367120464018+0j);0.036089346456904;0.11921304077468;0.330647914219116;0.718895091675414
0.013671875; (0.7451773630682579+0j);0.038800368869519;0.127771572607483;0.351001881056471;0.7450390359727
0.0146484375; (0.7688859040417746+0j);0.04150222456826;0.136246922253503;0.370736915085792;0.76875148297777
0.015625; (0.7903886169857999+0j);0.044194939320029;0.144639897985084;0.389871837101271;0.790258572213218
0.016601562; (0.8098907307797123+0j);0.046878538804555;0.152951300218786;0.408424895585714;0.809765411270468
0.017578125; (0.8275783799345313+0j);0.049553048614637;0.161181921591709;0.426413784113649;0.827458031868253
0.018554688; (0.8436203811211734+0j);0.052218494256388;0.169332547037093;0.44385565822523;0.843505163989375
0.01953125; (0.8581698444116137+0j);0.054874901149478;0.177403953859169;0.460767151787038;0.858059845015258
0.020507812; (0.8713656346111642+0j);0.057522294627376;0.185396911807294;0.477164392855368;0.871260879204189
0.021484375; (0.8833336966292982+0j);0.060160699937594;0.193312183149355;0.493063019057145;0.883234161431908
0.022460938; (0.8941882575387903+0j);0.062790142241926;0.201150522744467;0.508478192503122;0.894093877818735
0.0234375; (0.9040329167960163+0j);0.065410646616686;0.208912678114964;0.523424614247601;0.903943594693303
0.024414062; (0.9129616350278269+0j);0.068022238052952;0.216599389517682;0.537916538308443;0.912877246278056
0.025390625; (0.9210596308223035+0j);0.0706249414568;0.224211390014563;0.551967785260765;0.920980030515827
0.026367188; (0.9284041940826517+0j);0.073218781649544;0.23174940554256;0.565591755417263;0.928329221580759
0.02734375; (0.9350654237071536+0j);0.075803783367971;0.23921415498287;0.578801441607744;0.934994906822271
0.028320312; (0.9411068966358294+0j);0.078379971264579;0.24660635022949;0.591609441570059;0.94104065517013
0.029296875; (0.9465862746494121+0j);0.080947369907808;0.253926696257111;0.604027969964235;0.946524123375021
0.030273438; (0.9515558547121198+0j);0.08350600378228;0.261175891188348;0.616068870021287;0.951497605866182
0.03125; (0.9560630681108743+0j);0.086055897289029;0.268354626360319;0.6277436248378;0.956008533469963
0.032226562; (0.9601509331549166+0j);0.088597074745735;0.275463586390574;0.639063368327065;0.960099925745437
0.033203125; (0.9638584657565281+0j);0.091129560386952;0.282503449242389;0.650038895837202;0.963810801250906
0.034179688; (0.9672210518115757+0j);0.093653378364347;0.289474886289417;0.660680674446411;0.967176549653873
0.03515625; (0.9702707849339992+0j);0.096168552746923;0.296378562379721;0.670998852945149;0.970229269233223
0.036132812; (0.9730367727676922+0j);0.09867510752125;0.303215135899171;0.681003271514775;0.972998072992272
0.037109375; (0.975545414799313+0j);0.101173066591699;0.309985258834241;0.690703471111877;0.975509366302008
0.038085938; (0.9778206543235635+0j);0.103662453780663;0.31668957683418;0.700108702567235;0.97778709872234
0.0390625; (0.9798842069657742+0j);0.106143292828788;0.323328729272593;0.709227935408102;0.979852992402908
0.040039062; (0.9817557679428881+0j);0.108615607395198;0.329903349308409;0.71806986641221;0.981726749241643
0.041015625; (0.9834532000410114+0j);0.111079421057722;0.336414063946269;0.726642927901665;0.983426238776722
0.041992188; (0.9849927041036484+0j);0.113534757313117;0.34286149409632;0.734955295784634;0.984967668603758
0.04296875; (0.9863889736578154+0j);0.115981639577295;0.34924625463343;0.7430148973525;0.98636573894349
0.043945312; (0.987655335153838+0j);0.118420091185543;0.355568954455827;0.750829418839912;0.987633782834009
0.044921875; (0.9888038751573226+0j);0.120850135392748;0.361830196543167;0.758406312754954;0.988783893284526
0.045898438; (0.9898455557072666+0j);0.123271795373616;0.368030578014041;0.765752804986409;0.989827038603295
0.046875; (0.9907903189413196+0j);0.125685094222896;0.374170690182917;0.7728759016949;0.990773166999555
0.047851562; (0.9916471819867768+0j);0.1280900549556;0.380251118616537;0.779782395994488;0.991631301457049
0.048828125; (0.9924243230229708+0j);0.130486700507219;0.386272443189755;0.786478874431091;0.992409625783905
0.049804688; (0.9931291593364736+0j);0.132875053733947;0.392235238140846;0.792971723263901;0.993115562659514
0.05078125; (0.993768418114089+0j);0.135255137412894;0.39814007212626;0.799267134555795;0.99375584442272
0.051757812; (0.9943482006493098+0j);0.137626974242308;0.403987508274863;0.805371112078549;0.994336577276404
0.052734375; (0.9948740405750454+0j);0.139990586841786;0.409778104241634;0.811289477038478;0.994863299520779
